発注日,キャンセル日,発注元,発注先,管理,№,同時出荷,発注内容区分,ＢＲＫ物件№,ＢＲＫ注文№,材料手配,図面,住所,営業希望出荷日,代理店コード,代理店発注№,販売店名,現場名,納入先住所,納入先tel,届け先,LIXIL担当,商品名,サイズ,数量,粒米,重量,梱包,見積№,販売金額,商社特約店価格,営業備考欄①,営業備考欄②,営業備考欄③,営業備考欄④,営業備考欄⑤,距離,運賃,納入順位,配送備考,EOC受注日,工場,特注コード,納入方法,納入イレ,協力企業納期回答日,協力企業出荷日,協力企業備考欄,EOC納期回答日,出荷方法,確定出荷日,出荷元,キャンセル,出荷日変更１,出荷日変更２,出荷日変更３,出荷日変更４,出荷日変更５,着日変更１,着日変更２,着日変更３,着日変更４,着日変更５,納入場所変更１,納入場所変更２,納入場所変更３,納入場所変更４,納入場所変更５,納入方法変更１,納入方法変更２,納入方法変更３,納入方法変更４,納入方法変更５,協力企業価格回答日,色１,重量１,色２,重量２,色３,重量３,色４,重量４,加工費,有償部品,無償部品,商品原価,価格イレ,EOC仕切回答日,営業仕切,ｷｬﾝｾﾙ費用発生,特記事項,EOC備考欄①,EOC伝票処理日,EOC備考欄②,EOC備考欄③,EOC備考欄④,エリア,ゾーン,保留,重点販売,着日,着時間,共有備考欄①,共有備考欄②
2017/07/14 14:55:57,,KF76,KX18,AB,7021,,1,,,,,1,2017/08/10,'523332,,,,,,,古木,チェーン,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/08 13:01:31,,KLZ7,KK54,CK,Y071,,2,,,,0,0,2023/11/22,'057800,１１０７７８０－Ｃ, ,■県単海岸整備工事（白里海岸,　　,,,北川,サポートレール１型,,,,,,,7610,,,,,,,,,,,2023/11/09,IR11,ZWD57,定期,,2023/11/09,2023/11/22,,2023/11/09,定期,2023/11/22,,,,,,,,,,,,,,,,,,,,,,,2023/11/09,,0,,0,,0,,0,0,12160,0,0,,2023/11/09,10446,,実働7日後入力予定,,2023/11/24,,,,千葉県, ,,,,,,,
2023/11/08 16:42:03,,KLZ7,KK54,CK,Y076,,2,,,,0,0,2023/11/17,'057792,１１０７９２１－Ｋ, ,〇西綾瀬りりおっこ保育園改築,　　,,,北川,サポートレール１型　,,,,,,,11727,,,,,,,,,,,2023/11/09,IR11,ZWD57,定期,,2023/11/09,2023/11/17,,2023/11/09,定期,2023/11/17,,,,,,,,,,,,,,,,,,,,,,,2023/11/09,,0,,0,,0,,0,0,34600,0,0,,2023/11/09,28781,,実働7日後入力予定,,2023/11/20,,,,埼玉県, ,,,,,,,
2023/11/10 8:42:34,,KLZ7,KK54,CK,Y106,,3,,,,0,0,2023/11/22,'057790,１１０６５８１－Ｙ, ,○啓子様／スバル工業様分／中,　　,,,飯村,サポートレール２型,,,,,,,15420,,,,,,,,,,,2023/11/10,IQ70,ZWD92,定期,,2023/11/13,2023/11/22,,2023/11/14,定期,2023/11/22,,,,,,,,,,,,,,,,,,,,,,,2023/11/14,,0,,0,,0,,0,0,0,0,5500,1,2023/11/14,10758,,営業問い合わせ中,TT③X029,2023/11/24,CKPY106支給,,,神奈川県, ,,,,,,,
2023/11/10 13:34:35,,KLZ7,KK54,CK,Y119,,1,,,,0, ,2023/11/15,'449589,２１２７９６／ＦＹ－０１１,,〇福永様：ＳＲ１,㈱リョーコー　神奈川県　横浜市　戸塚区　上品濃１－４,,,飯村,サポートレール１型,,,,,,,548820,,,,,,,,,,,2023/11/13,KX18,,チャーター,,2023/11/14,2023/12/05,,2023/11/14,チャーター,2023/12/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,神奈川県,,,,,,4T*1,,
2023/11/14 13:43:58,,KLZ7,KK54,CK,Y141,,2,,,,0,0,2023/12/11,'057787,１１０８７７２－１, ,○㈱エイシン建設様現場分／Ｊ,エムケイアール㈱／エイシン建設　茨城県　取手市　山王２１２９,,,石井,ＪＭ１Ｎ型　ブレース,,,,,,,872350,,,,,,,,,,,2023/11/15,IDU2,ZWD58,チャーター,,2023/11/15,2023/12/11,,2023/11/15,チャーター,2023/12/11,,,,,,,,,,,,,,,,,,,,,,,2023/11/16,,0,,0,,0,,0,0,0,0,279487,,2023/11/16,610034,,,,2023/12/12,,,,茨城県, ,,,,,4TH OR 4TW ×１,,
2023/11/15 10:32:40,,KLZ7,KK54,CK,Y150,,2,,,,0,0,2023/11/20,'057790,１１０９７３５－Ｙ, ,○安野所長様分：旧アペリード,　　,,,飯村,アペリードＳＢ型,,,,,,,11844,,,,,,,,,,,2023/11/16,IR11,ZWE13,定期,,2023/11/15,2023/11/29,,2023/11/16,定期,2023/11/29,,,,,,,,,,,,,,,,,,,,,,,2023/11/15,,0,,0,,0,,0,0,5580,0,0,,2023/11/15,8282,,営業問い合わせ中,,2023/11/30,,,,神奈川県, ,,,,,,,
2023/11/15 13:27:22,,KLZ7,KK54,CK,Y160,,2,,,,0,0,2024/01/05,'449589,１１－２１４９４２－１, ,○東京電力パワーグリッド（株,東京電力パワーグリッド（株）　東京都　大田区　多摩川２－１６－１０,,,富田,ラングベールＡＬ型　,,,,,,,781200,,,,,,,,,,,2023/11/16,IDU2,ZWZ95,チャーター,,2023/11/15,2024/01/10,,2023/11/15,チャーター,2024/01/10,,,EX ,EX,,,,,,,,,,,,,,,,,,,2023/11/15,,0,,0,,0,,0,0,0,0,383832,,2023/11/15,500769,,,,,,,,東京都, ,,,,,,,
2023/11/17 11:32:25,,KLZ7,KK54,CK,Y198,,2,,,,0,0,2023/11/22,'057792,１１１０４３４－Ｋ, ,１１１０４３４－Ｋ,　　,,,北川,サポートレール１型,,,,,,,11727,,,,,,,,,,,2023/11/17,IR11,ZWD57,定期,,2023/11/20,2023/11/24,,2023/11/21,定期,2023/11/24,,,,,,,,,,,,,,,,,,,,,,,2023/11/20,,0,,0,,0,,0,0,7580,0,0,,2023/11/20,5748,,実働7日後入力予定,,2023/11/27,,,,千葉県, ,,,,,,,
2023/11/20 11:09:47,,KLZ7,KK54,CK,Y217,,3,,,,0,0,2023/12/04,'341596,４０－２１６９２６－１, ,〇（仮称）ネッツトヨタ栃木㈱,協栄ジェネックス（株）佐野支店　栃木県　佐野市　高萩町７６７,,,角田,シリンダー,,,,,,,9540,,,,,,,,,,,2023/11/21,IZ62,ZWE11,小口,,2023/11/29,2023/12/04,,2023/11/29,小口,2023/12/04,,,,,,,,,,,,,,,,,,,,,,,2023/11/29,,0,,0,,0,,0,0,0,0,4270,1,2023/11/29,5561,,営業問い合わせ中,美G②8004,2023/12/05,松尾,,,栃木県, ,,,,,,,
2023/11/20 15:57:39,,KLZ7,KK54,CK,Y224,,2,,,,0,0,2023/12/01,'035956,＄１１０８１６１－ｋ布施小給食室, ,〇柏市立富勢小学校給食室脇門,　　,,,北川,旧アペリード３型,,,,,,,21858,,,,,,,,,,,2023/11/21,IM32,ZWE11,定期,,2023/11/21,2023/12/05,,2023/11/22,定期,2023/12/05,,,,,,,,,,,,,,,,,,,,,,,2023/11/21,,0,,0,,0,,0,0,0,0,12337,,2023/11/21,16854,1,営業問い合わせ中,,2023/12/06,,,,千葉県, ,,,,,,,
2023/11/20 16:00:06,,KLZ7,KK54,CK,Y225,,3,,,,0,0,2023/12/01,'035956,＄１１０８１６１－ｋ布施小給食室, ,〇柏市立富勢小学校給食室脇門,　　,,,北川,旧アペリード３型,,,,,,,1,,,,,,,,,,,2023/11/21,IM32,ZWE11,定期,,2023/11/21,2023/12/05,,2023/11/22,定期,2023/12/05,,,,,,,,,,,,,,,,,,,,,,,2023/11/21,,0,,0,,0,,0,0,0,0,1350,1,2023/11/21,1760,1,営業問い合わせ中,ｼG②X036,2023/12/06,,,,千葉県, ,,,,,,,
2023/11/21 9:40:35,,KLZ7,KK54,CK,Y226,,3,,,,0,0,2023/12/07,'357345,３０－２１７６２２－１, ,Ｒ０４真砂第一団地他１団地給,リバーサイド本千葉　千葉県　千葉市　中央区　出洲港７－２,,,北川,アーキライン　スクリ,,,,,,,391100,,,,,,,,,,,2023/11/21,IQ70,ZWE39,チャーター,,2023/11/24,2023/12/07,,2023/11/24,チャーター,2023/12/07,,,,,,,,,,,,,,,,,,,,,,,2023/11/27,,0,,0,,0,,0,0,0,0,145954,1,2023/11/27,178176,,営業問い合わせ中,積算シート,2023/12/08,,,,千葉県, ,,,,,４Ｔ指定なし×1,,
2023/11/21 9:47:04,2023/11/21,KLZ7,KK54,CK,Y227,,3,,,,0,0,2023/12/21,'450546,３２－２１７５１３－１, ,■一般財団法人関東陸運振興セ,　　,,,北川,アーキラインシェルタ,,,,,,,34560,,,,,,,,,,,2023/11/21,9GN,ZWE59,,,2023/11/21,1900/01/01,,2023/11/21,,1900/01/01,,CZ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千葉県, ,,,,,,,
2023/11/27 10:27:08,,KLZ7,KK54,CK,Y273,,3,,,,0,0,2023/12/04,'357337,２０－２２０１４４－１, ,○（仮称）世田谷区砧５丁目計,　　,,,飯村,門扉ＡＢ高尺仕様（Ｙ,,,,,,,31640,,,,,,,,,,,2023/11/27,ITK6,ZZR98,定期,,2023/11/28,2023/12/05,,2023/11/29,定期,2023/12/05,,,TX ,,,,,,,,,,,,,,,,,,,,2023/12/05,,0,,0,,0,,0,0,0,0,0,1,2023/12/05,22124,,営業問い合わせ中,,2023/12/06,,,,東京都, ,,,,,,,
2023/11/27 11:43:20,,KLZ7,KK54,CK,Y278,,3,,,,0,0,2023/12/29,'450546,３２－２１７５１３－１, ,■一般財団法人関東陸運振興セ,　　,,,北川,アーキラインシェルタ,,,,,,,1,,,,,,,,,,,2023/11/27,IM32,ZWE59,定期,1,2023/12/12,2023/12/26,,2023/12/13,定期,2024/01/05,KX18,,,,,,,,,,,,,,,,,,,,,,2023/11/27,,0,,0,,0,,0,0,0,0,496700,1,2023/12/12,587748,1,営業問い合わせ中,ｼS①5076,,,,,千葉県, ,,,,,,,
2023/11/28 14:35:37,,KLZ7,KK54,CK,Y301,,3,,,,0,0,2023/12/18,'341596,４０－２２１３８３－１, ,○深谷赤十字病院　再発注（訂,　　,,,角田,アルクヤードＡＹ－１,,,,,,,100440,,,,,,,,,,,2023/11/29,IM32,ZWD94,定期,,2023/12/04,2023/12/22,,2023/12/05,定期,2023/12/22,,,,,,,,,,,,,,,,,,,,,,,2023/11/30,,0,,0,,0,,0,0,0,0,160000,1,2023/12/04,215950,1,営業問い合わせ中,ｼS②Y115,,,,,埼玉県, ,,,,,,,
2023/11/28 14:35:25,,KLZ7,KK54,CK,Y302,,3,,,,0,0,2023/12/18,'341596,４０－２２１３８３－１, ,○深谷赤十字病院　再発注（訂,　　,,,角田,アルクヤードＡＹ－１,,,,,,,100440,,,,,,,,,,,2023/11/29,IM32,ZWD94,定期,,2023/12/04,2023/12/22,,2023/12/05,定期,2023/12/22,,,,,,,,,,,,,,,,,,,,,,,2023/11/30,,0,,0,,0,,0,0,0,0,227370,1,2023/12/04,306920,1,営業問い合わせ中,ｼS②Y115,,,,,埼玉県, ,,,,,,,
2023/11/29 10:32:45,,KLZ7,KK54,CK,Y306,,1,,,,0,0,2023/12/13,'351827,㈱川口ブロック様ご依頼分, ,○（株）川口ブロック様分：パ,椎名様賃貸住宅現場気付㈱川口ブロック様　東京都　立川市　栄町５－２０－１,,,富田,パラレーロＡＬ型Ｂタ,,,,,,,222600,,,,,,,,,,,2023/11/29,IM32,,チャーター,,2023/11/30,2023/12/13,,2023/11/30,チャーター,2023/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023/12/14,,,,東京都, ,,,,,4TW×1,,
2023/11/29 13:03:00,,KLZ7,KK54,CK,Y307,,2,,,,0,0,2023/12/05,'057800,１１１３５７４－Ｃ, ,〇鹿嶋市平井認定こども園,　　,,,北川,アペリードＡＬ型,,,,,,,13104,,,,,,,,,,,2023/11/30,IM32,ZWE11,定期,,2023/11/30,2023/12/05,,2023/12/01,定期,2023/12/05,,,,,,,,,,,,,,,,,,,,,,,2023/11/30,,0,,0,,0,,0,0,0,0,6160,,2023/11/30,8399,1,,,2023/12/06,,,,千葉県, ,,,,,,,
2023/11/29 17:19:15,2023/11/30,KLZ7,KK54,CK,Y311,,1,,,,0, ,2023/12/05,'341596,４０－２１６９２６－１,,〇（仮称）ネッツトヨタ栃木㈱,協栄ジェネックス（株）佐野支店　栃木県　佐野市　高萩町７６７,,,角田,アーキライン　スクリ,,,,,,,29400,,,,,,,,,,,, , ,,,,,,,小口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,栃木県,,,,,,,,
2023/11/30 8:41:22,,KLZ7,KK54,CK,Y312,,1,,,,0,0,2023/12/05,'357345,３０－１９５０９０－１, ,Ｒ０４真砂第一団地他１団地給,真砂第一団地　様　千葉県　千葉市　美浜区　真砂５丁目１６－１０,,,北川,アーキライン　スクリ,,,,,,,29400,,,,,,,,,,,2023/11/30,IQ70,,チャーター,,2023/11/30,2023/12/07,,2023/11/30,チャーター,2023/12/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023/12/08,,,,千葉県, ,,,,,除外,,
2023/12/04 9:24:46,,KLZ7,KK54,CK,Z021,,2,,,,0,0,2023/12/14,'357337,２０－２２３９６９－２, ,○（株）アダチ様分：鶴見区現,　　,,,飯村,ＨＧＮＡシリンダー錠,,,,,,,117850,,,,,,,,,,,2023/12/04,ITK6,ZWE17,定期,1,2023/12/04,2023/12/12,,2023/12/06,定期,2023/12/15,KX18,,,,,,,,,,,,,,,,,,,,,,2023/12/04,,0,,0,,0,,0,0,0,0,0,1,2023/12/04,138988,,営業問い合わせ中,,2023/12/15,,,,神奈川県, ,,,,,,,
2023/12/04 9:32:47,,KLZ7,KK54,CK,Z022,,3,,,,0,0,2023/12/14,'357337,２０－２２３９６９－２, ,○（株）アダチ様分：鶴見区現,　　,,,飯村,ＨＧＮＡシリンダー錠,,,,,4,,117850,,,,,,,,,,,2023/12/04,IM40,ZWE17,定期,,2023/12/05,2023/12/14,,2023/12/06,定期,2023/12/14,,,,,,,,,,,,,,,,,,,,,,,2023/12/06,,0,,0,,0,,0,0,0,0,23520,1,2023/12/06,43720,,営業問い合わせ中,,2023/12/15,,,,神奈川県, ,,,,,,,
2023/12/04 9:46:40,,KLZ7,KK54,CK,Z023,,2,,,,0,0,2024/01/10,'450546,３２－２２４０９２－１, ,■二宮様分：門扉,　　,,,北川,アルミ引戸用　Ｂタイ,,,,,,,271500,,,,,,,,,,,2023/12/04,IM32,ZWZ18,定期,,2023/12/12,2024/01/12,,2023/12/13,定期,2024/01/12,,,,,,,,,,,,,,,,,,,,,,,2023/12/12,,0,,0,,0,,0,0,0,0,105683,,2023/12/12,177358,1,営業問い合わせ中,,,,,,千葉県, ,,,,,,,
2023/12/07 10:56:53,,KLZ7,KK54,CK,Z055,,3,,,,0,0,2024/01/09,'057800,１１１６０４０－Ｃ, ,〇国井建設様　ジャンボスライ,　　,,,北川,ジャンボスライドＮ－,,,,,,,221760,,,,,,,,,,,2023/12/07,IDU2,ZWE53,定期,,2023/12/07,2024/01/11,,2023/12/08,定期,2024/01/11,,,,,,,,,,,,,,,,,,,,,,,2023/12/07,,0,,0,,0,,0,0,0,0,119057,1,2023/12/08,155060,,,NG③Y059,,,,,千葉県, ,,,,,,,
2023/12/07 11:23:06,,KLZ7,KK54,CK,Z056,,2,,,,0,0,2023/12/18,'357337,２０－２２６８５２－１, ,○第一小学校：引戸補修,　　,,,飯村,アペリードＳＴ型,,,,,,,9042,,,,,,,,,,,2023/12/07,IM32,ZWE13,定期,,2023/12/08,2023/12/19,,2023/12/11,定期,2023/12/19,,,,,,,,,,,,,,,,,,,,,,,2023/12/08,,0,,0,,0,,0,0,0,0,4640,,2023/12/08,6323,1,実働9日後入力予定,,,,,,東京都, ,,,,,,,
2023/12/07 11:45:48,,KLZ7,KK54,CK,Z057,,1,,,,0,0,2024/01/09,'357345,３０－２２６０８８－２, ,〇有馬様分：パラレーロＡＬ型,協栄ジェネックス㈱　柏支店　千葉県　柏市　十余二３１３－５４０,,,北川,パラレーロＡＬ型Ａタ,,,,,,,365400,,,,,,,,,,,2023/12/08,IM32,,チャーター,,2023/12/08,2024/01/09,,2023/12/08,チャーター,2024/01/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,,,,,千葉県, ,,,,,4TW×1,,
2023/12/08 8:43:07,,KLZ7,KK54,CK,Z067,,1,,,,0, ,2023/12/08,'449589,２１２７９６／ＦＹ－０１１,,〇福永様：ＳＲ１,㈱リョーコー　神奈川県　横浜市　戸塚区　上品濃１－４,,,飯村,サポートレール１型,,,,,,,29520,,,,,,,,,,,2023/12/08,KX18,,小口,,2023/12/08,2023/12/08,,2023/12/08,小口,2023/12/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,神奈川県,,,,,,,,
2023/12/08 13:45:19,,KLZ7,KK54,CK,Z072,,3,,,,0,0,2024/02/09,'450051,４１－２２７４５５－１, ,埼玉鋳造工業,　　,,,角田,ＡＦ－２門扉,,,,,,,142650,,,,,,,,,,,2023/12/11,IQ70,ZWE26,定期,,2023/12/12,2024/02/09,,2023/12/13,定期,2024/02/09,,,,,,,,,,,,,,,,,,,,,,,2023/12/13,,0,,0,,0,,0,0,0,0,0,1,2023/12/13,91442,,営業問い合わせ中,積算シート,,,,,群馬県, ,,,,,,,
2023/12/08 14:13:33,,KLZ7,KK54,CK,Z074,,3,,,,0, ,2024/02/14,'450051,４１－２２７４５５－１,,埼玉鋳造工業,群馬県 安中市 松井田  ㈱コムテックス戸谷次長様,,,角田,ＪＭ１Ｎ型　ブレース,,,,,,,968450,,,,,,,,,,,2023/12/13,IDU2,ZWD58,チャーター,,2023/12/13,2024/02/14,,2023/12/13,チャーター,2024/02/14,,,,,,,,,,,,,,,,,,,,,,,2023/12/14,,0,,0,,0,,0,0,0,0,880188,1,2023/12/15,1428755,,,NO③Y073_Z002,,,,,群馬県,,,,,,,,
2023/12/13 11:29:03,,KLZ7,KK54,CK,Z119,,3,,,,0,0,2023/12/20,'357337,２０－２２９８９４－１, ,（仮称）世田谷区砧５丁目計画,　　,,,飯村,門扉ＡＢ高尺仕様（Ｙ,,,,,,,0,,,,,,,,,,,2023/12/14,ITK6,ZZR98,定期,,2023/12/15,2023/12/27,,2023/12/18,定期,2023/12/27,,,,,,,,,,,,,,,,,,,,,,,2023/12/15,,0,,0,,0,,0,0,0,0,0,1,2023/12/15,51224,,営業問い合わせ中,ｶﾞE①Z004,,,,,東京都, ,,,,,,,
2023/12/13 11:47:33,,KLZ7,KK54,CK,Z120,,2,,,,0,0,2023/12/20,'450514,２１－２２９８０５－２, ,○協和エクシオ,　　,,,飯村,アペリードＡＬ型　Ａ,,,,,,,29760,,,,,,,,,,,2023/12/14,IM32,ZWE11,定期,1,2023/12/18,2023/12/21,,,定期,,,,,,,,,,,,,,,,,,,,,,,,2023/12/18,,0,,0,,0,,0,0,0,0,13447,,2023/12/18,19076,1,営業問い合わせ中,,,,,,神奈川県, ,,,,,,,
2023/12/14 11:21:43,,KLZ7,KK54,CK,Z139,,1,,,,0,0,2024/02/14,'450051,４１－２２７４５５－１, ,埼玉鋳造工業,　群馬県　安中市　松井田,,,角田,ＪＭ１Ｎ型　ブレース,,,,,,,64400,,,,,,,,,,,2023/12/15,IDU2,,チャーター,,2023/12/14,2024/02/14,,2023/12/14,チャーター,2024/02/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKZ074_139,,,群馬県, ,,,,,,,
2023/03/06 9:27:38,,KAE1,KK54,CS,3037,,1,,,,0, ,2023/03/30,'018220,ＥＫ６Ｂ－７６３１／２０４Ｓ,＊株式会社　清水アーネット,〇東浦和,　　,,,北川,サイクルキーパー,,,,,,,89600,94320,1,60,NN済,,,,,,,2023/03/06,KX18,,小口,,2023/03/07,2023/04/06,,2023/03/07,小口,2023/04/06,,,E0 ,TZ,,,,,,,,,J1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,,,,,埼玉県,,,,,,,,
2023/03/06 14:15:02,,KAE1,KK54,CS,3045,,1,,,,0, ,2023/04/13,'018220,ＥＫ６Ｆ－８１６３／Ｐ１２７,＊ムサシノ工業㈱,社資交付金（河川）工事（河道,㈱埼玉車両　埼玉県　草加市　長栄町１－６３０－１,,,北川,ＰＮ－Ｉ,,,,,,,170760,176046,1,60,NN済,,,,,,,2023/03/07,IQ70,,チャーター,,2023/03/08,2023/04/13,,2023/03/08,チャーター,2023/04/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BVT2,2023/04/14,,,,埼玉県,河川,,,,,4T指定なし×1,,
2023/03/06 14:15:18,,KAE1,KK54,CS,3046,,2,,,,0, ,2023/04/13,'018220,ＥＫ６Ｆ－８１６３／Ｐ１２７,＊ムサシノ工業㈱,社資交付金（河川）工事（河道,㈱埼玉車両　埼玉県　草加市　長栄町１－６３０－１,,,北川,ＰＯＩ,,,,,,,900,930,1,60,NN済,,,,,,,2023/03/07,IQ70,ZWZ38,チャーター,,2023/03/08,2023/04/13,,2023/03/08,チャーター,2023/04/13,,,,,,,,,,,,,,,,,,,,,,,2023/03/09,,0,,0,,0,,0,0,0,0,237,1,2023/03/09,596,,,BVT2,2023/04/14,,,,埼玉県,河川,,,,,除外,,
2023/03/06 14:29:24,,KAE1,KK54,CS,3048,,1,,,,0, ,2023/05/11,'018220,ＥＫ６Ｆ－８１６４／Ｐ１２８,＊ムサシノ工業㈱,社資交付金（河川）工事（河道,㈱埼玉車両　埼玉県　草加市　長栄町１－６３０－１,,,北川,ＰＮ－Ｉ,,,,,,,174665,180072,1,60,NN済,,,,,,,2023/03/07,IQ70,,チャーター,,2023/03/08,2023/05/11,,2023/03/08,チャーター,2023/05/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BVT2,2023/05/12,,,,埼玉県,河川,,,,,4T指定なし×1,,
2023/03/06 14:29:36,,KAE1,KK54,CS,3049,,2,,,,0, ,2023/05/11,'018220,ＥＫ６Ｆ－８１６４／Ｐ１２８,＊ムサシノ工業㈱,社資交付金（河川）工事（河道,㈱埼玉車両　埼玉県　草加市　長栄町１－６３０－１,,,北川,ＰＯＩ,,,,,,,1800,1860,1,60,NN済,,,,,,,2023/03/07,IQ70,ZWZ38,チャーター,,2023/03/08,2023/05/11,,2023/03/08,チャーター,2023/05/11,,,,,,,,,,,,,,,,,,,,,,,2023/03/09,,0,,0,,0,,0,0,0,0,474,1,2023/03/09,1192,,,BVT2,2023/05/12,,,,埼玉県,河川,,,,,除外,,
2023/03/06 16:08:25,,KAE1,KK54,CS,3052,,1,,,,0, ,2023/04/14,'018220,ＥＫ６Ｆ－８１６５／Ｅ１６５,＊ムサシノ工業㈱,川口市立並木小学校プール改築,　　,,,北川,ＨＢＲ－ＨＡ－７０　,,,,,,,2627580,2708845,1,47,NN済,,,,,,,2023/03/14,KX18,,チャーター,,2023/03/15,2023/04/26,,2023/03/15,チャーター,2023/04/26,,,E1 ,TZ,,,,,,,,,J2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,同時出荷特注で回答,,,,,,埼玉県,道路,,,,,4T*1,,
2023/03/06 16:12:42,,KAE1,KK54,CS,3053,,1,,,,0, ,2023/04/14,'018220,ＥＫ６Ｆ－８１６５／Ｅ１６５,＊ムサシノ工業㈱,川口市立並木小学校プール改築,　　,,,北川,ＨＢＲ－ＨＡ－７０　,,,,,,,0,,1,47,NN済,,,,,,,2023/03/14,KX18,,チャーター,,2023/03/15,2023/04/26,,2023/03/15,チャーター,2023/04/26,,,E1 ,TZ,,,,,,,,,J2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,同時出荷特注で回答,,,,,,埼玉県,道路,,,,,除外,,
2023/03/06 16:14:36,,KAE1,KK54,CS,3054,,2,,,,0, ,2023/04/13,'018220,ＥＫ６Ｆ－８１６５／Ｅ１６５,＊ムサシノ工業㈱,川口市立並木小学校プール改築,　　ＫＸ１８入荷後、ＣＳ３０５３同時出荷,,,北川,ＨＢＲ－ＨＡ－７０　,,,,,,,0,,1,47,NN済,,,,,,,2023/03/07,IR11,ZWE56,定期,1,2023/03/14,2023/04/13,,2023/03/15,チャーター,2023/04/26,KX18,,E1 ,TZ,,,,,,,,,J2 ,,,,,,,,,,2023/03/14,,0,,0,,0,,0,0,0,0,67360,,2023/03/14,88390,,実働9日後入力予定,KAD6/,2023/04/26,,,,埼玉県,道路,,,,,除外,,
2023/03/10 9:38:47,,KAE1,KK54,CS,3109,,2,,,,0, ,2023/04/06,'709748,Ａ２３０００５１５３６１,,〇境町霊園工事,　　,,,北川,サポートレール１型　,,,,,,,97600,,,,,,,,,,,2023/03/10,IR11,ZWD57,定期,,2023/03/10,2023/04/06,,2023/03/13,定期,2023/04/06,,,,,,,,,,,,,,,,,,,,,,,2023/03/10,,0,,0,,0,,0,0,74880,0,0,,2023/03/10,68220,,実働7日後入力予定,KAE0/,2023/04/07,,,,埼玉県,,,,,,,,
2023/03/10 9:44:16,,KAE1,KK54,CS,3110,,2,,,,0, ,2023/04/06,'709748,Ａ２３０００５１５３６３,,〇境町霊園工事,　　,,,北川,サポートレール１型　,,,,,,,97600,,,,,,,,,,,2023/03/10,IR11,ZWD57,定期,,2023/03/10,2023/04/06,,2023/03/13,定期,2023/04/06,,,,,,,,,,,,,,,,,,,,,,,2023/03/10,,0,,0,,0,,0,0,74880,0,0,,2023/03/10,68220,,実働7日後入力予定,KAE0/,2023/04/07,,,,埼玉県,,,,,,,,
2023/03/15 14:40:21,,KAE1,KK54,CS,3147,,1,,,,0, ,2023/04/27,'018220,ＥＫ６Ｂ－８０７２／３０４Ｔ－００６３,＊㈱清水アーネット,（仮称）フォルテ八王子新築工,㈱清水アーネット　本部　埼玉県　熊谷市　問屋町３－３－１２,,,北川,スカイパス,,,,,,,251500,259280,1,旧40,NN済,,,,,,,2023/03/17,KX18,,チャーター,,2023/03/17,2023/05/08,,2023/03/17,チャーター,2023/05/08,,,E9 ,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都,,,,,,4T*1,,
2023/03/23 10:01:15,,KAE1,KK54,CS,3210,,3,,,,0, ,2023/04/24,'676965,Ｅ１３４３２２０／＃Ｘ９４５＃,,〇Ｅ１３４３２２０／＃Ｘ９４,　　,,,飯村,電動ラングベールＡＬ,,,,,,,784140,,,,,,,,,,,2023/03/23,IU41,ZWE35,定期,,2023/03/30,2023/04/24,,2023/03/31,定期,2023/04/24,,,,,,,,,,,,,,,,,,,,,,,2023/03/30,,0,,0,,0,,0,0,0,0,421000,1,2023/03/30,548310,,特殊品納回実15日後,上G②Y004,2023/04/25,,,,東京都,,,,,,,,
2023/03/24 10:13:37,,KAE1,KK54,CS,3227,,2,,,,0,0,2023/04/04,'MBP6,ＴＡＺ９－０１０１１４（安川様）, ,○立原電機（株）様引戸門扉部,　　,,,渡辺,アペリード３型,,,,,,,26497,,,,,,,,,,,2023/03/24,IM32,ZWE11,定期,,2023/03/27,2023/04/04,,2023/03/28,定期,2023/04/04,,,,,,,,,,,,,,,,,,,,,,,2023/03/27,,0,,0,,0,,0,0,0,0,12420,,2023/03/27,16980,1,実働9日後入力予定,,2023/04/05,,,,埼玉県, ,,,,,,,
